:START_ID,:END_ID,:TYPE
person_898945,org_249,任职
person_875639,org_284,任职
person_456628,org_59,任职
person_659657,org_59,任职
person_804642,org_59,任职
person_607386,org_59,任职
person_587376,org_127,任职
person_200092026,org_452,任职
person_509706,org_225,任职
person_263132,org_72,任职
person_200084180,org_285,任职
person_200148658,org_92,任职
person_690367,org_72,任职
person_200082176,org_249,任职
person_200093144,org_257,任职
person_595247,org_275,任职
person_200147539,org_324,任职
person_100313489,org_254,任职
person_744278,org_51,任职
person_786099,org_187,任职
person_584000,org_259,任职
person_658913,org_249,任职
person_464431,org_318,任职
person_700056,org_318,任职
person_200082830,org_59,任职
person_684335,org_59,任职
person_820957,org_259,任职
person_669417,org_352,任职
person_100041564,org_59,任职
person_740852,org_59,任职
person_100145497,org_267,任职
person_509267,org_284,任职
person_757032,org_477,任职
person_826202,org_129,任职
person_625447,org_209,任职
person_100147304,org_209,任职
person_620892,org_326,任职
person_354113,org_284,任职
person_756826,org_35,任职
person_100213507,org_479,任职
person_200012480,org_116,任职
person_200066193,org_35,任职
person_200063026,org_145,任职
person_100315532,org_59,任职
person_200081534,org_287,任职
person_100000853,org_4,任职
person_896210,org_390,任职
person_200069207,org_105,任职
person_628852,org_51,任职
person_471792,org_23,任职
person_385118,org_111,任职
person_628401,org_4,任职
person_100059354,org_93,任职
person_589105,org_308,任职
person_100181997,org_221,任职
person_100302293,org_248,任职
person_100203081,org_189,任职
person_200149003,org_23,任职
person_284316,org_131,任职
person_200021947,org_317,任职
person_584334,org_140,任职
person_764589,org_23,任职
person_200064352,org_169,任职
person_200150637,org_268,任职
person_200111016,org_326,任职
person_200011336,org_59,任职
person_764233,org_326,任职
person_764940,org_4,任职
person_538502,org_4,任职
person_200095653,org_169,任职
person_100169211,org_7,任职
person_200069021,org_318,任职
person_705284,org_51,任职
person_200129344,org_284,任职
person_664919,org_284,任职
person_279567,org_23,任职
person_582435,org_12,任职
person_100233273,org_12,任职
person_730438,org_20,任职
person_492762,org_45,任职
person_100223689,org_92,任职
person_464297,org_92,任职
person_100217895,org_101,任职
person_200055757,org_281,任职
person_200109585,org_480,任职
person_200000929,org_102,任职
person_606335,org_184,任职
person_773404,org_73,任职
person_261995,org_102,任职
person_753333,org_139,任职
person_100034837,org_102,任职
person_720430,org_103,任职
person_556517,org_25,任职
person_478181,org_104,任职
person_473546,org_102,任职
person_270469,org_7,任职
person_839517,org_191,任职
person_200001393,org_102,任职
person_807833,org_199,任职
person_737353,org_170,任职
person_661424,org_47,任职
person_517202,org_47,任职
person_622851,org_47,任职
person_536313,org_47,任职
person_631559,org_8,任职
person_703490,org_92,任职
person_200098477,org_8,任职
person_626433,org_8,任职
person_706668,org_8,任职
person_200101699,org_8,任职
person_200105397,org_188,任职
person_367847,org_12,任职
person_465265,org_12,任职
person_625430,org_12,任职
person_459580,org_164,任职
person_897295,org_23,任职
person_497566,org_23,任职
person_707925,org_117,任职
person_200017735,org_12,任职
person_697227,org_125,任职
person_908226,org_35,任职
person_741317,org_35,任职
person_741312,org_35,任职
person_564228,org_179,任职
person_394942,org_128,任职
person_100317984,org_481,任职
person_774523,org_1,任职
person_836955,org_1,任职
person_541344,org_65,任职
person_572874,org_6,任职
person_100200605,org_64,任职
person_396902,org_35,任职
person_200104340,org_70,任职
person_889319,org_70,任职
person_200105103,org_66,任职
person_100096907,org_140,任职
person_100231413,org_47,任职
person_878440,org_12,任职
person_278736,org_8,任职
person_200112643,org_12,任职
person_787946,org_12,任职
person_669219,org_12,任职
person_705124,org_12,任职
person_100063741,org_46,任职
person_100319928,org_70,任职
person_100097339,org_97,任职
person_200119365,org_75,任职
person_455762,org_89,任职
person_200119617,org_89,任职
person_710142,org_89,任职
person_100238566,org_96,任职
person_200138060,org_4,任职
person_698121,org_75,任职
person_822459,org_170,任职
person_657615,org_64,任职
person_200081412,org_64,任职
person_695163,org_482,任职
person_813286,org_144,任职
person_200114419,org_21,任职
person_469084,org_25,任职
person_531253,org_34,任职
person_336288,org_66,任职
person_668871,org_92,任职
person_678923,org_47,任职
person_200137115,org_8,任职
person_878445,org_12,任职
person_200011890,org_12,任职
person_100015589,org_12,任职
person_200010552,org_12,任职
person_787416,org_12,任职
person_100307916,org_18,任职
person_718813,org_62,任职
person_277191,org_12,任职
person_726743,org_63,任职
person_622366,org_64,任职
person_459519,org_202,任职
person_200109892,org_252,任职
person_825992,org_252,任职
person_476667,org_252,任职
person_768742,org_223,任职
person_464495,org_85,任职
person_573051,org_85,任职
person_100314464,org_85,任职
person_100305611,org_249,任职
person_523655,org_85,任职
person_100009803,org_85,任职
person_100031340,org_85,任职
person_906589,org_85,任职
person_757426,org_12,任职
person_826386,org_91,任职
person_100005316,org_335,任职
person_810927,org_114,任职
person_100225539,org_109,任职
person_200011286,org_91,任职
person_620659,org_221,任职
person_200011293,org_202,任职
person_100001382,org_247,任职
person_200147308,org_247,任职
person_274938,org_202,任职
person_670578,org_91,任职
person_619694,org_91,任职
person_620330,org_254,任职
person_453286,org_254,任职
person_627314,org_209,任职
person_627453,org_22,任职
person_666628,org_210,任职
person_763915,org_210,任职
person_705019,org_328,任职
person_456467,org_85,任职
person_740369,org_85,任职
person_200073414,org_85,任职
person_740391,org_85,任职
person_309176,org_259,任职
person_100016730,org_109,任职
person_567119,org_254,任职
person_621320,org_248,任职
person_200007023,org_260,任职
person_656536,org_210,任职
person_200079010,org_210,任职
person_468545,org_249,任职
person_900085,org_210,任职
person_200079199,org_210,任职
person_500884,org_262,任职
person_767296,org_261,任职
person_100048824,org_210,任职
person_775823,org_91,任职
person_344267,org_264,任职
person_200139731,org_259,任职
person_874803,org_345,任职
person_817353,org_254,任职
person_760769,org_254,任职
person_100045533,org_189,任职
person_705143,org_265,任职
person_812290,org_254,任职
person_200028877,org_254,任职
person_268924,org_221,任职
person_615984,org_221,任职
person_200137998,org_210,任职
person_200137971,org_210,任职
person_740018,org_210,任职
person_698534,org_210,任职
person_535083,org_210,任职
person_200007107,org_260,任职
person_200107998,org_483,任职
person_740063,org_210,任职
person_629987,org_259,任职
person_745543,org_266,任职
person_875769,org_259,任职
person_264857,org_254,任职
person_756732,org_259,任职
person_659923,org_221,任职
person_659123,org_210,任职
person_280734,org_210,任职
person_902519,org_210,任职
person_200072218,org_210,任职
person_902378,org_210,任职
person_715076,org_260,任职
person_100082575,org_210,任职
person_834632,org_248,任职
person_200139712,org_259,任职
person_100162212,org_252,任职
person_606952,org_259,任职
person_458047,org_110,任职
person_503284,org_110,任职
person_715914,org_110,任职
person_898542,org_259,任职
person_653720,org_266,任职
person_902385,org_210,任职
person_715069,org_260,任职
person_562909,org_210,任职
person_200019088,org_210,任职
person_100071127,org_269,任职
person_567843,org_484,任职
person_275229,org_345,任职
person_274980,org_189,任职
person_619837,org_189,任职
person_200138985,org_271,任职
person_653903,org_323,任职
person_656673,org_249,任职
person_200138462,org_249,任职
person_456008,org_273,任职
person_803305,org_249,任职
person_878560,org_259,任职
person_530125,org_259,任职
person_200019056,org_164,任职
person_200146400,org_280,任职
person_200017907,org_7,任职
person_756485,org_272,任职
person_673867,org_319,任职
person_100010879,org_251,任职
person_637636,org_416,任职
person_828294,org_210,任职
person_574233,org_321,任职
person_493194,org_54,任职
person_200127054,org_386,任职
person_271917,org_266,任职
person_278014,org_266,任职
person_100006021,org_322,任职
person_660347,org_308,任职
person_588050,org_256,任职
person_595306,org_266,任职
person_100253406,org_318,任职
person_100242985,org_114,任职
person_907224,org_284,任职
person_100174006,org_318,任职
person_100241783,org_21,任职
person_743470,org_284,任职
person_623634,org_210,任职
person_100128777,org_221,任职
person_796204,org_356,任职
person_200102070,org_357,任职
person_100252736,org_365,任职
person_100117806,org_365,任职
person_200001021,org_164,任职
person_264581,org_452,任职
person_595099,org_91,任职
person_100004418,org_51,任职
person_739666,org_72,任职
person_697406,org_332,任职
person_621601,org_159,任职
person_591208,org_184,任职
person_200017261,org_330,任职
person_527058,org_54,任职
person_737018,org_54,任职
person_702442,org_73,任职
person_100119566,org_404,任职
person_200076765,org_318,任职
person_200066126,org_460,任职
person_825443,org_7,任职
person_200148733,org_7,任职
person_680299,org_221,任职
person_616064,org_356,任职
person_767463,org_356,任职
person_813525,org_357,任职
person_456722,org_164,任职
person_100321081,org_452,任职
person_564528,org_159,任职
person_395396,org_4,任职
person_200010960,org_93,任职
person_734776,org_142,任职
person_100043563,org_35,任职
person_100307312,org_328,任职
person_200020043,org_20,任职
person_832844,org_485,任职
person_279430,org_164,任职
person_705000,org_164,任职
person_200114232,org_271,任职
person_200077053,org_73,任职
person_564563,org_25,任职
person_576745,org_232,任职
person_719095,org_241,任职
person_464930,org_486,任职
person_829476,org_140,任职
person_200013358,org_59,任职
person_844068,org_204,任职
person_739556,org_111,任职
person_755128,org_25,任职
person_100189314,org_4,任职
person_829573,org_154,任职
person_261945,org_40,任职
person_564706,org_25,任职
person_480025,org_68,任职
person_200119587,org_93,任职
person_278372,org_164,任职
person_607586,org_485,任职
person_518721,org_487,任职
person_357567,org_22,任职
person_100016468,org_35,任职
person_200013102,org_35,任职
person_200074220,org_7,任职
person_100081708,org_488,任职
person_682798,org_27,任职
person_100129623,org_27,任职
person_731180,org_160,任职
person_100302787,org_72,任职
person_200109623,org_161,任职
person_915149,org_161,任职
person_100002274,org_161,任职
person_100258670,org_19,任职
person_706935,org_19,任职
person_505992,org_19,任职
person_736618,org_7,任职
person_100213951,org_108,任职
person_888428,org_53,任职
person_100198427,org_21,任职
person_200023086,org_25,任职
person_706677,org_8,任职
person_583807,org_8,任职
person_200002149,org_4,任职
person_200113321,org_23,任职
